iteracija,zavrsetak_projekta,prekoracen_rok,T1_ucinak,T1_A1.2_ucinak,T2_ucinak,T3_ucinak,T3_A4.1_ucinak,T4_ucinak,T4_A4.1_ucinak,T5_ucinak,T5_A3.2_ucinak,T6_ucinak,T7_ucinak,T8_ucinak,T8_A3.1_ucinak,T8_A3.2_ucinak,T8_A4.1_ucinak,T8_A5.1_ucinak,T8_A5.2_ucinak,T9_ucinak,T9_A3.1_ucinak,P1_ucinak,P1_A5.2_ucinak
35768,36.626019714259684,1,1.394537081458727,0.397187133563089,0.0,3.2314826328009563,0.7504586425569514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35769,36.0,0,0.0,0.0,0.0,0.0,0.0,1.0840519899827745,0.5638563922568379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35770,36.27689290639722,1,0.0,0.0,0.0,3.139085753120841,0.7429490062001869,1.137807153276384,0.5020384242196839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35771,37.40432505898026,1,0.9878611714802055,0.8303208506873611,0.0,2.359126664642822,1.0810528156414183,0.0,0.0,1.3232722433388415,0.5137260297177899,1.1699538826393918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35772,40.38903118374927,1,1.1478134908193285,0.2832792387888495,1.3817226963316327,0.0,0.0,1.2929403976150116,0.5799310137027658,3.020844730831318,0.3381757962474829,0.4418375721207908,0.0,0.2981441621930517,0.17875308362430484,0.28272823463189195,0.23739446141770326,0.3064409830583844,0.3555588103998471,2.7671913320487116,0.7015619902378534,-0.6608017573898586,-0.2351641965309521
35773,36.678266289591775,1,0.6088611007893615,0.6807273210446166,0.0,1.424128423151573,1.4827715886772834,0.0,0.0,0.0,0.0,0.0,0.0,0.17338093999074122,0.1694002087070557,0.3283536560140336,0.19549470091449164,0.2875006767385584,0.29416023772108735,0.0,0.0,-0.48393108508604976,-0.3394513407896721
35774,35.2928681425419,0,0.0,0.0,0.0,0.0,0.0,1.0811386239220746,0.2928681425418998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8756108993741385,-0.423714146082005
35775,36.97676913979219,1,1.028441651379782,0.6836569000148918,0.0,2.0396436161975977,1.554984176829762,1.3880790182217484,0.42178496296242596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.820436467263757,-0.13962657042255866
35776,36.79081496282826,1,1.4070084579487574,0.5188888600105257,0.0,2.096704643771579,1.1963220163299895,0.9501283369108022,0.5944929464982707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35777,37.3178911941098,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3178911941098006,0.3457719086919352,0.0,0.8513892974029623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6215671887453363,-0.3026925610966429
35778,37.3563307408744,1,0.8075314702716289,0.5778625303325601,0.0,3.2126909319829986,0.875956144988087,1.2662755084957322,0.4779813418416731,0.0,0.0,0.0,1.3563307408743948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35779,36.76725170037925,1,1.5083443360920847,0.619743220851011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5596936158336296,0.6992137484535355,0.0,0.0
35780,36.16950801275119,1,0.0,0.0,0.0,2.1994787219292347,0.6401118752190021,0.7142841173845571,0.5293961375321912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9225173524895208,-0.2784228291612657
35781,35.63665638777313,0,0.8883925268636743,0.6808865870899852,0.0,0.0,0.0,0.6993831310496802,0.5056442364684273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3633436122268733,-0.13398741007995293
35782,37.14551941101031,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.908715415064333,0.7176837154071631,0.0,0.0,0.18420742827457415,0.2050046807728671,0.2425239657076598,0.23680399594597673,0.44159316683282823,0.3439274773808172,2.104881443640484,1.0428089870135437,-0.7213687981617107,-0.3695698790212859
35783,36.0,0,0.8181696341720062,0.5037320396067009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7328232570867688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35784,37.906379857550526,1,0.0,0.0,2.0307843436903386,2.5383414396201207,1.1599424606594613,1.3372540742400743,0.6487835433640314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5651963669216711,-0.2321902513086313
35785,36.19121215853765,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8308520479485161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.479400611499388,0.711811547038268,0.0,0.0
35786,38.23833411801757,1,0.0,0.0,1.9689899430560052,0.0,0.0,0.0,0.0,2.058263725827614,0.8226235849393309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8088173723344345,1.6379032176877966,-0.40109670287941934,-0.19243755829411224
35787,38.5184396925267,1,0.7474794442942201,0.6725625937583324,1.7627901571219098,1.950236970228332,0.8754963810646887,0.0,0.0,2.6429433114620124,0.39861605044294113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7644198127654876,-0.3545058212548561
35788,36.249101840329345,1,0.0,0.0,0.0,2.9927686310677046,1.2491018403293421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7712618300128611,-0.39458228772898357
35789,39.70137813978369,1,0.9323267053353206,0.8362867008154774,0.0,2.572229775774187,1.3217912422663716,0.6696139097890135,0.4726715092966146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.605161881733919,1.922045867151249,-0.8742427066516729,-0.36975534256176235
35790,37.36934844103238,1,0.0,0.0,0.0,2.4247992268193914,1.50334002726619,1.752246162052378,0.8660084137661855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35791,38.415513340044704,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4155133400447073,0.6103119906520295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4812328251526052,0.8316686075977022,-0.41192796636543294,-0.22358980720360971
35792,35.866252556391494,0,1.293499452997633,0.6631041876830055,0.0,1.6466777170986093,0.8662525563914932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8136080944343185,-0.30243087974086413
35793,36.71652888264566,1,0.0,0.0,0.0,2.888994113883195,0.8312013940454916,1.8275347687624617,0.767177287162938,0.0,0.0,0.5514767270083674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5355831699114711,-0.21826516765639373
35794,37.0947346691924,1,0.0,0.0,1.5917172375712016,2.470614768471953,1.2855108203249999,0.9575424839786415,0.8092238488673978,0.0,0.0,1.0256739624591513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35795,36.87392400302356,1,0.0,0.0,0.0,0.0,0.0,0.8275447355762696,0.5338926570257496,0.0,0.0,0.0,0.8739240030235567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35796,37.03948358512793,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306248440914928,1.039483585127933,0.0,0.0,0.0,0.0,0.0,0.0,1.8273254593985486,1.1917491734280823,0.0,0.0
35797,38.27491085004587,1,0.0,0.0,0.0,2.8878469425383573,1.0056147882263828,1.4736639093109751,0.7234303874762601,1.5458656743432253,0.8602441078039321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760756160858876,-0.26515271901243986
35798,36.0,0,0.0,0.0,0.0,0.0,0.0,1.6344442873998934,0.7475680350604044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35799,38.83363313311686,1,0.9624397469595374,0.6668930158838531,0.0,2.3738982955464496,1.9059244148748682,0.0,0.0,1.9277087182419925,0.42957750226317365,0.4948907730574989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6887920449669132,-0.34355130486009994
35800,37.069749154423526,1,1.4680718430583453,0.38069177799206194,0.0,0.0,0.0,0.0,0.0,2.0697491544235262,0.4543761109510598,0.603462507403554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5216394763579117,-0.3552024373140539
35801,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35802,41.14980290366832,1,1.3641945616836635,0.7280772421084283,2.4254671400214436,0.0,0.0,1.2825133584529398,0.49498248439840387,2.5052352559903714,0.5363540860368107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9000025028077396,1.6412712546657229,-0.5365804666871379,-0.26554366818802533
35803,37.74745468365286,1,0.0,0.0,0.0,3.01947074726617,1.1168008747841132,0.0,0.0,1.4753852424431315,0.5325739805442533,0.0,0.0,0.27637873455058737,0.341957396045907,0.21317335310680666,0.1552685664256201,0.37761017078838766,0.31865487201220116,0.0,0.0,-0.6851424072734871,-0.22690594794952715
35804,37.052833249428126,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.717791309316596,0.6212019156833252,0.0,0.7844247996502423,0.15712724782247858,0.3334780530957151,0.34536191922274634,0.33504194011152855,0.13330733086536917,0.3190257212455772,0.0,0.0,0.0,0.0
35805,38.440290221562144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4402902215621416,0.5141796021393663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35806,37.92888760168326,1,0.0,0.0,2.765010948567556,3.163876653115705,1.382544361840853,0.0,0.0,0.0,0.0,1.0616581453160319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35807,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35808,36.86425514864875,1,0.6082886287565301,0.9116862403046099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836268340049727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4958559969697984,1.4567129113743467,0.0,0.0
35809,38.85147904675635,1,0.0,0.0,0.0,1.4060594428151343,1.067411463898856,0.0,0.0,2.2151039596244457,0.48806575606170643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8003988241496924,1.1569550237298185,0.0,0.0
35810,41.01989124595748,1,1.4625577960497598,0.4161743525937235,0.0,2.506424290698935,0.9336025241125423,1.3838836681003865,0.95061651497795,0.0,0.0,1.0610012144389747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8253487149844103,1.8416767761239885,0.0,0.0
35811,38.153228647242,1,1.1057344690269368,0.6475583443635118,0.0,0.0,0.0,0.0,0.0,3.153228647242001,0.44055083163423636,0.7736747335390366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6607760739743008,-0.2717422664263735
35812,36.310196591904024,1,0.0,0.0,0.0,1.9353725338200243,1.3101965919040217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5615949461775649,-0.3036940895113691
35813,38.684601066637256,1,0.0,0.0,0.0,2.5264940121040453,1.3508009030287917,0.0,0.0,1.9972204072970718,0.3369770954464407,0.0,0.0,0.2249014573379124,0.39558349507410817,0.1939727079565234,0.3365797563113929,0.49703481302964225,0.31258768761779376,0.0,0.0,-0.5275452149866109,-0.2786923420593985
35814,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35815,36.080120074378044,1,0.7463655439977964,0.298276719629933,0.0,0.0,0.0,1.1492059738354528,0.5285429886231798,0.0,0.0,1.2611906280468028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6606585274523485,-0.18107055366876135
35816,36.08033549972081,1,1.0114202322041868,0.675126952423933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6992558547376031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0415345769986697,1.0273806905179526,-0.3660036013157628,-0.3423307174030623
35817,35.50407991141686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4959200885831391,-0.3101753955484641
35818,36.0,0,0.548188238542063,0.8186541781139699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35819,35.97735404277817,0,0.0,0.0,0.0,1.8024932763981618,0.5038407251375439,1.1114275981056712,0.473513317640623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6410744977115941,-0.4507935012967095
35820,35.025549409710905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744505902890908,-0.23596478692003262
35821,36.20706947060107,1,1.6876700040991373,0.5793361574986595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6101851064167331,0.0,0.23740942900060133,0.228949616935485,0.30031321059916627,0.20666669689413525,0.20706947060106634,0.5324667876563064,0.0,0.0,0.0,0.0
35822,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.052943401348478,0.7652939353117221,0.0,0.0
35823,36.0,0,0.0,0.0,1.2555041660783952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35824,36.37250397279721,1,0.0,0.0,0.0,2.206643358611492,1.3725039727972086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35825,35.6368988195911,0,0.0,0.0,0.0,0.0,0.0,0.9879656961892351,0.5514099386325317,0.0,0.0,1.0968095913729048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8699478025643276,-0.4599107717818024
35826,37.158476940293475,1,1.7956705714227876,0.666232922100592,0.6921217151699418,1.7591892155523974,1.2110185733466237,0.0,0.0,0.0,0.0,0.0,0.0,0.2653861008046621,0.3016646848613861,0.3444446524823048,0.2825988914725269,0.41212079046465244,0.31962085588135086,0.0,0.0,-0.9181627943803676,-0.35333803133740926
35827,36.0,0,0.0,0.0,0.0,0.0,0.0,1.5682650564101817,0.46842310676125165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35828,35.626305001974494,0,0.0,0.0,0.0,0.0,0.0,0.9642301130017301,0.6263050019744971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5946035666983126,-0.16053828669202513
35829,37.715055152089306,1,0.0,0.0,0.0,1.9233728588386851,0.9420588600816133,1.7935227903950386,0.4041586423212663,1.3688376496864236,0.492722623332999,1.202959267109121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35830,35.37294178365728,0,1.0733558938137873,0.2842749171617838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6270582163427174,-0.43899378866746347
35831,41.84638758269428,1,0.0,0.0,1.0304631639721533,3.1028587817991378,1.3383838393681193,1.2367462846229618,0.49351430844174526,0.0,0.0,0.5097219262608473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28576615836454,1.1905531939354834,-0.5682448109204608,-0.3877011807458036
35832,36.0,0,0.0,0.0,0.0,0.0,0.0,1.3507561541819952,0.7326812862870167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35833,39.62588237411903,1,0.0,0.0,0.0,2.1497675859065657,1.3442271418825689,0.6647070130709748,0.716802166023723,2.564853066212737,0.9459202216813829,0.8908453155308763,0.6961989579079602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49449790331360655,-0.2562462107105819
35834,35.80895134182349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780054061961067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7690540643726222,-0.17886283590705
35835,38.21705869878377,1,1.7390980846537267,0.5393430528702459,1.3051871094773624,1.803416554040417,1.1602447276690029,0.0,0.0,2.056813971114763,0.552310491947918,0.9911377056306684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5403016409999359,-0.25530052519346647
35836,36.42931603064381,1,0.0,0.0,1.873601482188416,0.0,0.0,0.0,0.0,1.2165739531951976,0.42934521682995386,0.4549612182246446,0.0,0.2649023524715959,0.17323635338156584,0.35497735506121497,0.212742077448614,0.3663792443064552,0.427345324134596,0.0,0.0,-0.5374662227956445,-0.2687379421220393
35837,38.70650396470916,1,0.9399715213244921,0.7281660375290342,0.0,0.0,0.0,0.0,0.0,3.706503964709158,0.5456119884187789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35838,37.301912379383765,1,0.0,0.0,0.9154574352019362,0.0,0.0,1.0918221171951146,0.6900856580889598,1.3214097155894446,0.43783109369986994,0.7883504439864379,0.8504869755275115,0.2241821737821932,0.2307273385805887,0.2652191811877161,0.2904170057053602,0.2381252435890746,0.26121610722920663,0.0,0.0,0.0,0.0
35839,36.877009795309014,1,1.152753303236795,0.31577896249118237,2.4354289955099615,0.0,0.0,1.2888274965622557,0.6637730536685333,0.0,0.0,0.693011477312699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35840,37.963227606840896,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9632276068408947,0.48301467334961207,0.0,0.7610440052384674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35841,38.659152813252916,1,1.3268820088577367,0.6645514516670368,0.0,3.396283712493966,1.1293786012088973,1.1128672841821343,0.4134061755400068,1.7266529617441568,0.8231198077190739,0.0,0.6207486657071981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35842,39.14454935032393,1,1.0326739347009675,0.47746750042340425,0.0,1.9087220062699428,1.148784120483712,0.0,0.0,2.5752909813768126,0.4614377745258384,0.6741479402628275,0.0,0.13440589744919682,0.16222419337869579,0.1491850135914077,0.42047424846340764,0.36258671791360075,0.1513864340882788,0.0,0.0,0.0,0.0
35843,37.90590746146393,1,0.7588377292237183,0.3816057203542774,1.407110711507844,0.0,0.0,1.3557226825093698,0.5195870028306111,2.3863204586333215,0.3359455365908919,0.588804732128527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35844,37.01192495439392,1,0.7797895661638108,0.901320151777066,0.0,2.2202940487513105,1.2272530485871136,1.2364188393708369,0.7846719058068067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35845,36.14364070297058,1,0.0,0.0,2.5644204433780677,0.0,0.0,1.5792202595925122,0.4867514144178423,0.0,0.0,1.108410018510723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35846,36.56892238813433,1,0.783582334185843,0.4586444294149951,0.0,3.78534005394849,1.3103527920868823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35847,38.69421786274136,1,0.0,0.0,0.0,1.891416461401374,1.4181632599751888,0.0,0.0,2.2760546027661706,0.8708908863391982,0.3740848191736024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35848,37.07815926165482,1,1.357925246124764,0.608621245436568,0.0,0.0,0.0,1.040366915076603,0.5155973555924149,1.562561906062406,0.590761787674204,1.207063902488317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35849,38.81797572128561,1,1.4340678762948211,0.2968072831200804,0.0,0.0,0.0,0.8475419966859887,0.8617970938127123,2.9561786274729034,0.47665817059392906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5578480405705398,-0.23929552147056626
35850,37.89702823551304,1,0.0,0.0,0.0,0.0,0.0,1.13854370310391,0.44021028771767157,1.5943223955230277,0.31587882895519664,0.9776225129754962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6545559957279776,1.7880497077259554,0.0,0.0
35851,35.64823471596216,0,0.0,0.0,0.0,0.0,0.0,0.5422539146087343,0.6371216465083173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3517652840378416,-0.3934565542724209
35852,37.31450967631577,1,0.644538460195255,0.4757724202504801,1.7941367337179122,2.8758344824026008,1.1191688217139215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35853,42.04692501065058,1,0.0,0.0,1.3867498263721223,3.359782969756774,1.078579894310805,0.0,0.0,2.324506387190442,0.8484319160439963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5618618632322248,0.8900984352454575,-0.43794306120375565,-0.18946050207649573
35854,37.95097090943398,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9509709094339804,0.5021608478717233,0.31177302022394615,0.856572505167153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35855,37.88404770464585,1,0.0,0.0,0.0,1.7125355630919907,0.7401317540693263,0.0,0.0,1.7740285908019655,0.42871722323774897,0.5070333210320194,0.0,0.24414935871801252,0.26336682039996884,0.1908357737386145,0.36988735977455567,0.19844778009856973,0.2209073860219174,0.0,0.0,-0.5031512477665826,-0.21672993993155348
35856,36.70920604117042,1,0.0,0.0,0.0,3.404838148432484,0.9601416246815548,1.3043678927379394,0.3395089086032583,0.0,0.0,0.6513355742973417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35857,36.0,0,1.2172734680159816,0.5649295579688284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5739397904546191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35858,38.35505516688886,1,0.0,0.0,2.3617301361908183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18960769588743584,0.32612820614967497,0.4177197212577964,0.1671410903933848,0.15829141931558524,0.29146612670757843,2.052536600409862,1.007332806993272,-0.5358999860531872,-0.3275965666118188
35859,38.72279968425054,1,0.8627321403681887,0.49191463652363776,0.0,0.0,0.0,0.0,0.0,3.433401211331619,0.627635313839751,0.0,0.0,0.20999792816499496,0.25926487471183945,0.325622229995681,0.2893984729189202,0.48131834725716166,0.4517621351442166,0.0,0.0,0.0,0.0
35860,37.4829272870244,1,1.3715632608923358,0.4037116747673397,1.8144596840975329,0.0,0.0,1.1988043948004043,0.5826339078043835,1.9002933792200145,0.5794452055402767,0.8951621970633974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6309136192321816,-0.41726773160390257
35861,37.269453231180584,1,0.0,0.0,2.2505113969674437,0.0,0.0,1.000142167420642,0.5787904783977953,1.690662752782794,0.656174805679,0.7354987103897022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35862,35.23606627057687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7639337294231321,-0.16156091648237425
35863,37.623352185991855,1,0.0,0.0,0.0,0.0,0.0,1.862771971219697,0.6510188318495325,1.9723333541423185,0.5515316918350177,0.660488483834285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8310116605137844,-0.3729839279269348
35864,39.799936027685696,1,1.1698165130884375,0.742191016017927,1.2877998655216345,0.0,0.0,1.4195086648359574,0.38093343927359025,2.7236831132566777,0.65344039950773,0.42124945298939764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3622376291220286,0.9071329556099117,-0.6475420335721221,-0.21552507826179232
35865,39.55830596633403,1,0.9384648615965792,0.3376612333874647,0.0,0.0,0.0,0.8432404683349227,0.9023096528084527,3.387418939519467,0.3987534929385441,0.0,0.0,0.20410364090950983,0.3718238640946453,0.27051106036681116,0.2685773740061102,0.527440490035033,0.19166122630028581,0.0,0.0,0.0,0.0
35866,36.9185601468072,1,0.0,0.0,0.0,1.2714017616674689,1.1851104879196124,1.172859180048524,0.48556600651560994,0.0,0.0,0.4353802797425661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3852138154134386,1.0890853896777686,0.0,0.0
35867,37.1626876176678,1,0.0,0.0,1.5097789443785896,1.5807708785255932,0.9423417646970622,1.5226885297480623,0.5469048395822554,0.0,0.0,0.0,1.1626876176678045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35868,38.96750115932856,1,0.0,0.0,0.0,1.6548906442721067,0.7309900720805722,1.042164382153768,0.5779858935952956,1.7936948704051217,0.7311460570622519,0.6650631612023495,0.6775097001883251,0.0,0.0,0.0,0.0,0.0,0.0,2.50772616637782,1.0315739094626117,0.0,0.0
35869,36.23603819708479,1,0.0,0.0,0.0,2.1119490962076837,1.236038197084788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35870,38.074409721106,1,1.2408326590435101,0.5880325573055386,0.0,0.0,0.0,1.547970626525367,0.4236641786070027,2.6507455424989965,0.8773057594618697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35871,37.11416595996027,1,1.6751442513764345,0.4605944937089984,0.0,0.0,0.0,0.0,0.0,1.9457983593630508,0.5356414810034795,0.48344473904106555,0.0,0.2853573551356332,0.2655269929523787,0.35945839141694813,0.16836760059721734,0.45336676163884426,0.21087610935651596,0.0,0.0,0.0,0.0
35872,36.30107531181979,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3010753118197904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35873,35.697796429908166,0,0.0,0.0,0.0,0.0,0.0,0.8806478793216793,0.697796429908165,0.0,0.0,0.3768459972654433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4688762743410591,-0.1879044187399918
35874,35.672810075846634,0,1.0087671488359606,0.4730892925163148,0.0,0.0,0.0,1.32089000551888,0.6728100758466368,0.0,0.0,0.3827025879097434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4218917997043454,-0.2767917509062272
